,datetime,ip,name,latency,status
2528,1582126995.589875,10.6.0.1,valve1sensor,11.012792587280273,1
2529,1582126995.590403,10.7.0.4,chlorinatorsensor,10.935068130493164,1
2530,1582126995.590806,10.7.0.4,chlorinevalvesensor,11.075973510742188,1
2531,1582126995.772669,10.6.0.2,pump2sensor,9.823799133300781,1
2532,1582126995.971278,10.7.0.4,chlorinepumpsensor,8.882999420166016,1
2533,1582126995.986803,10.7.0.3,pump3sensor,9.041070938110352,1
2534,1582126996.171679,10.7.0.4,chlorinetanksensor,15.40684700012207,1
2535,1582126996.375494,10.7.0.3,valve3sensor,13.06009292602539,1
2536,1582126996.385541,10.6.0.2,valve2sensor,16.062021255493164,1
2537,1582126996.385693,10.6.0.1,reservoirsensor,11.591911315917969,1
2538,1582126996.389045,10.7.0.3,municipaltanksensor,9.45591926574707,1
2539,1582126996.586707,10.6.0.1,pump1sensor,9.114980697631836,1
2540,1582126996.599646,10.6.0.1,valve1sensor,8.140087127685547,1
2541,1582126996.600154,10.7.0.4,chlorinatorsensor,7.915019989013672,1
2542,1582126996.600515,10.7.0.4,chlorinevalvesensor,9.245872497558594,1
2543,1582126996.787351,10.6.0.2,pump2sensor,13.019084930419922,1
2544,1582126996.983,10.7.0.4,chlorinepumpsensor,10.091066360473633,1
2545,1582126996.996966,10.7.0.3,pump3sensor,8.580923080444336,1
2546,1582126997.180773,10.7.0.4,chlorinetanksensor,7.8449249267578125,1
2547,1582126997.385661,10.7.0.3,valve3sensor,8.527040481567383,1
2548,1582126997.399129,10.6.0.2,valve2sensor,11.991024017333984,1
2549,1582126997.401042,10.6.0.1,reservoirsensor,13.656854629516602,1
2550,1582126997.401793,10.7.0.3,municipaltanksensor,11.486053466796875,1
2551,1582126997.59642,10.6.0.1,pump1sensor,8.055925369262695,1
2552,1582126997.611955,10.7.0.4,chlorinatorsensor,11.385917663574219,1
2553,1582126997.612325,10.7.0.4,chlorinevalvesensor,10.55908203125,1
2554,1582126997.613323,10.6.0.1,valve1sensor,12.026071548461914,1
2555,1582126997.798053,10.6.0.2,pump2sensor,9.065866470336914,1
2556,1582126997.993239,10.7.0.4,chlorinepumpsensor,8.61811637878418,1
2557,1582126998.007653,10.7.0.3,pump3sensor,9.48786735534668,1
2558,1582126998.191418,10.7.0.4,chlorinetanksensor,9.028196334838867,1
2559,1582126998.396274,10.7.0.3,valve3sensor,8.965015411376953,1
2560,1582126998.409737,10.6.0.2,valve2sensor,9.025096893310547,1
2561,1582126998.412254,10.6.0.1,reservoirsensor,10.007143020629883,1
2562,1582126998.41593,10.7.0.3,municipaltanksensor,12.02082633972168,1
2563,1582126998.605568,10.6.0.1,pump1sensor,7.517099380493164,1
2564,1582126998.622325,10.7.0.4,chlorinatorsensor,9.698152542114258,1
2565,1582126998.622658,10.7.0.4,chlorinevalvesensor,9.306192398071289,1
2566,1582126998.808665,10.6.0.2,pump2sensor,9.00888442993164,1
2567,1582126998.838667,10.6.0.1,valve1sensor,223.68597984313965,1
2568,1582126999.002464,10.7.0.4,chlorinepumpsensor,7.997035980224609,1
2569,1582126999.017467,10.7.0.3,pump3sensor,8.59689712524414,1
2570,1582126999.200917,10.7.0.4,chlorinetanksensor,7.866144180297852,1
2571,1582126999.407079,10.7.0.3,valve3sensor,9.126901626586914,1
2572,1582126999.421748,10.6.0.2,valve2sensor,9.951114654541016,1
2573,1582126999.425602,10.6.0.1,reservoirsensor,11.886119842529297,1
2574,1582126999.617084,10.6.0.1,pump1sensor,10.303974151611328,1
2575,1582126999.631175,10.7.0.4,chlorinevalvesensor,7.129907608032227,1
2576,1582126999.631613,10.7.0.4,chlorinatorsensor,8.121013641357422,1
2577,1582126999.634452,10.7.0.3,municipaltanksensor,217.33999252319336,1
2578,1582126999.82198,10.6.0.2,pump2sensor,12.070894241333008,1
2579,1582126999.849491,10.6.0.1,valve1sensor,9.207963943481445,1
2580,1582127000.013766,10.7.0.4,chlorinepumpsensor,10.062932968139648,1
2581,1582127000.026071,10.7.0.3,pump3sensor,7.40814208984375,1
2582,1582127000.210431,10.7.0.4,chlorinetanksensor,9.038925170898438,1
2583,1582127000.417529,10.7.0.3,valve3sensor,8.918046951293945,1
2584,1582127000.43087,10.6.0.2,valve2sensor,7.723808288574219,1
2585,1582127000.437662,10.6.0.1,reservoirsensor,10.867118835449219,1
2586,1582127000.626211,10.6.0.1,pump1sensor,8.460044860839844,1
2587,1582127000.640222,10.7.0.4,chlorinevalvesensor,7.909059524536133,1
2588,1582127000.642493,10.7.0.4,chlorinatorsensor,9.66501235961914,1
2589,1582127000.645661,10.7.0.3,municipaltanksensor,10.06007194519043,1
2590,1582127000.831333,10.6.0.2,pump2sensor,8.141040802001953,1
2591,1582127000.857363,10.6.0.1,valve1sensor,7.6007843017578125,1
2592,1582127001.02297,10.7.0.4,chlorinepumpsensor,7.989168167114258,1
2593,1582127001.03761,10.7.0.3,pump3sensor,10.228872299194336,1
2594,1582127001.219335,10.7.0.4,chlorinetanksensor,7.277011871337891,1
2595,1582127001.428177,10.7.0.3,valve3sensor,9.402036666870117,1
2596,1582127001.439732,10.6.0.2,valve2sensor,7.6618194580078125,1
2597,1582127001.449443,10.6.0.1,reservoirsensor,10.246038436889648,1
2598,1582127001.636551,10.6.0.1,pump1sensor,8.734941482543945,1
2599,1582127001.650744,10.7.0.4,chlorinevalvesensor,9.375810623168945,1
2600,1582127001.653847,10.7.0.4,chlorinatorsensor,10.172128677368164,1
2601,1582127001.657289,10.7.0.3,municipaltanksensor,10.40196418762207,1
2602,1582127001.842008,10.6.0.2,pump2sensor,9.073019027709961,1
2603,1582127001.865931,10.6.0.1,valve1sensor,8.165836334228516,1
2604,1582127002.032376,10.7.0.4,chlorinepumpsensor,8.153915405273438,1
2605,1582127002.046579,10.7.0.3,pump3sensor,7.744073867797852,1
2606,1582127002.229072,10.7.0.4,chlorinetanksensor,8.113861083984375,1
2607,1582127002.437728,10.7.0.3,valve3sensor,7.9669952392578125,1
2608,1582127002.451987,10.6.0.2,valve2sensor,10.486841201782227,1
2609,1582127002.460952,10.6.0.1,reservoirsensor,10.07390022277832,1
2610,1582127002.64727,10.6.0.1,pump1sensor,9.084224700927734,1
2611,1582127002.659857,10.7.0.4,chlorinevalvesensor,8.785009384155273,1
2612,1582127002.662277,10.7.0.4,chlorinatorsensor,7.228851318359375,1
2613,1582127002.667648,10.7.0.3,municipaltanksensor,9.202957153320312,1
2614,1582127002.852634,10.6.0.2,pump2sensor,8.994102478027344,1
2615,1582127002.874618,10.6.0.1,valve1sensor,7.456064224243164,1
2616,1582127003.043996,10.7.0.4,chlorinepumpsensor,10.634899139404297,1
2617,1582127003.055466,10.7.0.3,pump3sensor,7.5740814208984375,1
2618,1582127003.238898,10.7.0.4,chlorinetanksensor,9.114980697631836,1
2619,1582127003.448727,10.7.0.3,valve3sensor,9.73200798034668,1
2620,1582127003.461098,10.6.0.2,valve2sensor,7.845878601074219,1
2621,1582127003.470693,10.6.0.1,reservoirsensor,9.309053421020508,1
2622,1582127003.657605,10.6.0.1,pump1sensor,8.236169815063477,1
2623,1582127003.671591,10.7.0.4,chlorinatorsensor,8.126020431518555,1
2624,1582127003.672347,10.7.0.4,chlorinevalvesensor,10.90097427368164,1
2625,1582127003.677444,10.7.0.3,municipaltanksensor,7.7648162841796875,1
2626,1582127003.863714,10.6.0.2,pump2sensor,9.797096252441406,1
2627,1582127003.883099,10.6.0.1,valve1sensor,7.288932800292969,1
2628,1582127004.05509,10.7.0.4,chlorinepumpsensor,9.327173233032227,1
2629,1582127004.065284,10.7.0.3,pump3sensor,8.620023727416992,1
2630,1582127004.251567,10.7.0.4,chlorinetanksensor,11.047124862670898,1
2631,1582127004.460339,10.7.0.3,valve3sensor,10.557889938354492,1
2632,1582127004.469962,10.6.0.2,valve2sensor,8.651971817016602,1
2633,1582127004.478411,10.6.0.1,reservoirsensor,6.515979766845703,1
2634,1582127004.670883,10.6.0.1,pump1sensor,12.06207275390625,1
2635,1582127004.683316,10.7.0.4,chlorinatorsensor,10.037899017333984,1
2636,1582127004.683986,10.7.0.4,chlorinevalvesensor,9.508848190307617,1
2637,1582127004.688051,10.7.0.3,municipaltanksensor,9.388923645019531,1
2638,1582127004.873666,10.6.0.2,pump2sensor,8.299827575683594,1
2639,1582127004.891998,10.6.0.1,valve1sensor,7.3108673095703125,1
2640,1582127005.066105,10.7.0.4,chlorinepumpsensor,9.428977966308594,1
2641,1582127005.0753,10.7.0.3,pump3sensor,8.791923522949219,1
2642,1582127005.26197,10.7.0.4,chlorinetanksensor,9.346961975097656,1
2643,1582127005.47044,10.7.0.3,valve3sensor,8.466958999633789,1
2644,1582127005.478951,10.6.0.2,valve2sensor,7.824897766113281,1
2645,1582127005.487511,10.6.0.1,reservoirsensor,7.913112640380859,1
2646,1582127005.693233,10.7.0.4,chlorinatorsensor,8.684158325195312,1
2647,1582127005.693547,10.7.0.4,chlorinevalvesensor,8.303165435791016,1
2648,1582127005.699821,10.7.0.3,municipaltanksensor,10.480880737304688,1
2649,1582127005.88367,10.6.0.2,pump2sensor,8.749961853027344,1
2650,1582127005.886435,10.6.0.1,pump1sensor,213.5767936706543,1
2651,1582127005.901296,10.6.0.1,valve1sensor,7.688045501708984,1
2652,1582127006.076631,10.7.0.4,chlorinepumpsensor,8.905887603759766,1
2653,1582127006.084755,10.7.0.3,pump3sensor,7.269144058227539,1
2654,1582127006.270622,10.7.0.4,chlorinetanksensor,7.426023483276367,1
2655,1582127006.481415,10.7.0.3,valve3sensor,9.346961975097656,1
2656,1582127006.487746,10.6.0.2,valve2sensor,7.583856582641602,1
2657,1582127006.496882,10.6.0.1,reservoirsensor,8.166074752807617,1
2658,1582127006.705553,10.7.0.4,chlorinevalvesensor,10.381937026977539,1
2659,1582127006.712241,10.7.0.3,municipaltanksensor,10.755062103271484,1
2660,1582127006.893991,10.6.0.2,pump2sensor,8.641958236694336,1
2661,1582127006.899434,10.6.0.1,pump1sensor,11.780023574829102,1
2662,1582127006.91099,10.6.0.1,valve1sensor,8.512020111083984,1
2663,1582127006.914204,10.7.0.4,chlorinatorsensor,219.3160057067871,1
2664,1582127007.086283,10.7.0.4,chlorinepumpsensor,8.043050765991211,1
2665,1582127007.095989,10.7.0.3,pump3sensor,10.586977005004883,1
2666,1582127007.281875,10.7.0.4,chlorinetanksensor,9.654045104980469,1
2667,1582127007.491663,10.7.0.3,valve3sensor,8.977890014648438,1
2668,1582127007.502044,10.6.0.2,valve2sensor,11.932134628295898,1
2669,1582127007.505673,10.6.0.1,reservoirsensor,8.279085159301758,1
2670,1582127007.718023,10.7.0.4,chlorinevalvesensor,10.493993759155273,1
2671,1582127007.724984,10.7.0.3,municipaltanksensor,11.124134063720703,1
2672,1582127007.90344,10.6.0.2,pump2sensor,7.812976837158203,1
2673,1582127007.91027,10.6.0.1,pump1sensor,9.23299789428711,1
2674,1582127007.918599,10.6.0.1,valve1sensor,6.433963775634766,1
2675,1582127007.922856,10.7.0.4,chlorinatorsensor,7.472991943359375,1
2676,1582127008.09637,10.7.0.4,chlorinepumpsensor,8.461952209472656,1
2677,1582127008.105033,10.7.0.3,pump3sensor,7.766008377075195,1
2678,1582127008.291754,10.7.0.4,chlorinetanksensor,8.242130279541016,1
2679,1582127008.503904,10.7.0.3,valve3sensor,10.560035705566406,1
2680,1582127008.514369,10.6.0.2,valve2sensor,11.125802993774414,1
2681,1582127008.516553,10.6.0.1,reservoirsensor,9.649991989135742,1
2682,1582127008.729498,10.7.0.4,chlorinevalvesensor,10.673999786376953,1
2683,1582127008.734988,10.7.0.3,municipaltanksensor,8.770942687988281,1
2684,1582127008.915938,10.6.0.2,pump2sensor,10.889053344726562,1
2685,1582127008.920031,10.6.0.1,pump1sensor,8.502006530761719,1
2686,1582127008.928864,10.6.0.1,valve1sensor,8.678913116455078,1
2687,1582127008.932191,10.7.0.4,chlorinatorsensor,8.16202163696289,1
2688,1582127009.108456,10.7.0.4,chlorinepumpsensor,10.473966598510742,1
2689,1582127009.115127,10.7.0.3,pump3sensor,8.82411003112793,1
2690,1582127009.303083,10.7.0.4,chlorinetanksensor,9.68313217163086,1
2691,1582127009.516669,10.7.0.3,valve3sensor,11.144876480102539,1
2692,1582127009.525612,10.6.0.1,reservoirsensor,7.755041122436523,1
2693,1582127009.734848,10.6.0.2,valve2sensor,219.2819118499756,1
2694,1582127009.739966,10.7.0.4,chlorinevalvesensor,8.455038070678711,1
2695,1582127009.744641,10.7.0.3,municipaltanksensor,8.456945419311523,1
2696,1582127009.928748,10.6.0.1,pump1sensor,7.436990737915039,1
2697,1582127009.937447,10.6.0.1,valve1sensor,7.411003112792969,1
2698,1582127009.940629,10.7.0.4,chlorinatorsensor,7.238864898681641,1
2699,1582127010.120968,10.7.0.4,chlorinepumpsensor,10.886907577514648,1
2700,1582127010.130792,10.6.0.2,pump2sensor,213.2120132446289,1
2701,1582127010.131175,10.7.0.3,pump3sensor,14.835834503173828,1
2702,1582127010.313623,10.7.0.4,chlorinetanksensor,8.906126022338867,1
2703,1582127010.527006,10.7.0.3,valve3sensor,9.071111679077148,1
2704,1582127010.535321,10.6.0.1,reservoirsensor,8.121013641357422,1
2705,1582127010.750084,10.7.0.4,chlorinevalvesensor,8.88514518737793,1
2706,1582127010.755839,10.7.0.3,municipaltanksensor,9.947061538696289,1
2707,1582127010.938519,10.6.0.1,pump1sensor,8.14509391784668,1
2708,1582127010.948529,10.6.0.1,valve1sensor,9.289026260375977,1
2709,1582127010.951755,10.7.0.4,chlorinatorsensor,10.395050048828125,1
2710,1582127010.954317,10.6.0.2,valve2sensor,217.84305572509766,1
2711,1582127011.131947,10.7.0.4,chlorinepumpsensor,9.72890853881836,1
2712,1582127011.141668,10.7.0.3,pump3sensor,9.207010269165039,1
2713,1582127011.142917,10.6.0.2,pump2sensor,10.842084884643555,1
2714,1582127011.326445,10.7.0.4,chlorinetanksensor,11.179924011230469,1
2715,1582127011.53809,10.7.0.3,valve3sensor,9.454011917114258,1
2716,1582127011.544768,10.6.0.1,reservoirsensor,8.224010467529297,1
2717,1582127011.761585,10.7.0.4,chlorinevalvesensor,9.87100601196289,1
2718,1582127011.769408,10.7.0.3,municipaltanksensor,12.32600212097168,1
2719,1582127011.94803,10.6.0.1,pump1sensor,7.827997207641602,1
2720,1582127011.959553,10.6.0.1,valve1sensor,10.185956954956055,1
2721,1582127011.962443,10.7.0.4,chlorinatorsensor,9.52005386352539,1
2722,1582127011.964891,10.6.0.2,valve2sensor,9.406089782714844,1
2723,1582127012.143517,10.7.0.4,chlorinepumpsensor,9.943008422851562,1
2724,1582127012.152379,10.7.0.3,pump3sensor,9.440898895263672,1
2725,1582127012.154208,10.6.0.2,pump2sensor,10.137081146240234,1
2726,1582127012.337323,10.7.0.4,chlorinetanksensor,9.268999099731445,1
2727,1582127012.550342,10.7.0.3,valve3sensor,10.60795783996582,1
2728,1582127012.556861,10.6.0.1,reservoirsensor,11.327981948852539,1
2729,1582127012.778733,10.7.0.3,municipaltanksensor,8.115053176879883,1
2730,1582127012.95976,10.6.0.1,pump1sensor,10.100126266479492,1
2731,1582127012.971568,10.6.0.1,valve1sensor,10.811090469360352,1
2732,1582127012.977006,10.6.0.2,valve2sensor,11.44099235534668,1
2733,1582127012.977399,10.7.0.4,chlorinatorsensor,13.724088668823242,1
2734,1582127012.978314,10.7.0.4,chlorinevalvesensor,215.46697616577148,1
2735,1582127013.154701,10.7.0.4,chlorinepumpsensor,9.562015533447266,1
2736,1582127013.162717,10.7.0.3,pump3sensor,9.129047393798828,1
2737,1582127013.164964,10.6.0.2,pump2sensor,9.293079376220703,1
2738,1582127013.347921,10.7.0.4,chlorinetanksensor,8.955955505371094,1
2739,1582127013.561599,10.7.0.3,valve3sensor,9.644031524658203,1
2740,1582127013.569081,10.6.0.1,reservoirsensor,10.846138000488281,1
2741,1582127013.792184,10.7.0.3,municipaltanksensor,11.811971664428711,1
2742,1582127013.970604,10.6.0.1,pump1sensor,9.216070175170898,1
2743,1582127013.981725,10.6.0.1,valve1sensor,8.186817169189453,1
2744,1582127013.986699,10.6.0.2,valve2sensor,9.356975555419922,1
2745,1582127013.987837,10.7.0.4,chlorinatorsensor,9.244918823242188,1
2746,1582127013.989069,10.7.0.4,chlorinevalvesensor,9.591817855834961,1
2747,1582127014.165917,10.7.0.4,chlorinepumpsensor,9.577035903930664,1
2748,1582127014.175663,10.7.0.3,pump3sensor,11.667013168334961,1
2749,1582127014.176526,10.6.0.2,pump2sensor,10.356903076171875,1
2750,1582127014.35899,10.7.0.4,chlorinetanksensor,9.409189224243164,1
2751,1582127014.571774,10.7.0.3,valve3sensor,8.910894393920898,1
2752,1582127014.57721,10.6.0.1,reservoirsensor,7.871866226196289,1
2753,1582127014.802749,10.7.0.3,municipaltanksensor,8.912086486816406,1
2754,1582127014.979961,10.6.0.1,pump1sensor,7.714986801147461,1
2755,1582127014.991519,10.6.0.1,valve1sensor,8.604764938354492,1
2756,1582127014.997659,10.6.0.2,valve2sensor,9.519100189208984,1
2757,1582127014.998172,10.7.0.4,chlorinatorsensor,8.826017379760742,1
2758,1582127014.998472,10.7.0.4,chlorinevalvesensor,8.917093276977539,1
2759,1582127015.177708,10.7.0.4,chlorinepumpsensor,10.142087936401367,1
2760,1582127015.185667,10.6.0.2,pump2sensor,7.751941680908203,1
2761,1582127015.186772,10.7.0.3,pump3sensor,8.651971817016602,1
2762,1582127015.368694,10.7.0.4,chlorinetanksensor,8.42905044555664,1
2763,1582127015.583503,10.7.0.3,valve3sensor,10.506868362426758,1
2764,1582127015.587272,10.6.0.1,reservoirsensor,8.879899978637695,1
2765,1582127015.812986,10.7.0.3,municipaltanksensor,9.963035583496094,1
2766,1582127015.990391,10.6.0.1,pump1sensor,8.781194686889648,1
2767,1582127016.004312,10.6.0.1,valve1sensor,10.804891586303711,1
2768,1582127016.009884,10.6.0.2,valve2sensor,10.875940322875977,1
2769,1582127016.011652,10.7.0.4,chlorinatorsensor,12.269020080566406,1
2770,1582127016.012012,10.7.0.4,chlorinevalvesensor,12.349843978881836,1
2771,1582127016.196839,10.7.0.3,pump3sensor,8.935928344726562,1
2772,1582127016.197045,10.6.0.2,pump2sensor,10.200023651123047,1
2773,1582127016.394802,10.7.0.4,chlorinepumpsensor,215.44790267944336,1
2774,1582127016.58312,10.7.0.4,chlorinetanksensor,212.77594566345215,1
2775,1582127016.595318,10.7.0.3,valve3sensor,10.565042495727539,1
2776,1582127016.59897,10.6.0.1,reservoirsensor,10.452032089233398,1
2777,1582127016.823036,10.7.0.3,municipaltanksensor,9.593009948730469,1
2778,1582127017.00184,10.6.0.1,pump1sensor,9.835958480834961,1
2779,1582127017.015556,10.6.0.1,valve1sensor,10.026931762695312,1
2780,1582127017.025547,10.6.0.2,valve2sensor,14.210939407348633,1
2781,1582127017.02576,10.7.0.4,chlorinevalvesensor,11.607885360717773,1
2782,1582127017.026055,10.7.0.4,chlorinatorsensor,13.087034225463867,1
2783,1582127017.210686,10.6.0.2,pump2sensor,11.988162994384766,1
2784,1582127017.210962,10.7.0.3,pump3sensor,12.565851211547852,1
2785,1582127017.407693,10.7.0.4,chlorinepumpsensor,11.244058609008789,1
2786,1582127017.5944,10.7.0.4,chlorinetanksensor,9.655952453613281,1
2787,1582127017.607409,10.7.0.3,valve3sensor,10.725021362304688,1
2788,1582127017.612609,10.6.0.1,reservoirsensor,12.032032012939453,1
2789,1582127017.834469,10.7.0.3,municipaltanksensor,9.810924530029297,1
2790,1582127018.011151,10.6.0.1,pump1sensor,8.090972900390625,1
2791,1582127018.025566,10.6.0.1,valve1sensor,8.430004119873047,1
2792,1582127018.035092,10.6.0.2,valve2sensor,8.352994918823242,1
2793,1582127018.035506,10.7.0.4,chlorinevalvesensor,8.539199829101562,1
2794,1582127018.03581,10.7.0.4,chlorinatorsensor,7.92384147644043,1
2795,1582127018.221032,10.6.0.2,pump2sensor,10.00213623046875,1
2796,1582127018.224695,10.7.0.3,pump3sensor,12.508153915405273,1
2797,1582127018.420649,10.7.0.4,chlorinepumpsensor,11.713027954101562,1
2798,1582127018.605633,10.7.0.4,chlorinetanksensor,9.589910507202148,1
2799,1582127018.617429,10.7.0.3,valve3sensor,8.786916732788086,1
2800,1582127018.622855,10.6.0.1,reservoirsensor,9.311199188232422,1
2801,1582127019.021314,10.6.0.1,pump1sensor,8.96000862121582,1
2802,1582127019.03395,10.6.0.1,valve1sensor,7.1849822998046875,1
2803,1582127019.044124,10.6.0.2,valve2sensor,7.805109024047852,1
2804,1582127019.044396,10.7.0.4,chlorinevalvesensor,7.678031921386719,1
2805,1582127019.045404,10.7.0.4,chlorinatorsensor,8.158206939697266,1
2806,1582127019.050127,10.7.0.3,municipaltanksensor,214.0350341796875,1
2807,1582127019.231268,10.6.0.2,pump2sensor,9.433984756469727,1
2808,1582127019.233562,10.7.0.3,pump3sensor,8.579015731811523,1
2809,1582127019.429847,10.7.0.4,chlorinepumpsensor,8.449077606201172,1
2810,1582127019.616132,10.7.0.4,chlorinetanksensor,8.878946304321289,1
2811,1582127019.630992,10.7.0.3,valve3sensor,11.433124542236328,1
2812,1582127019.632998,10.6.0.1,reservoirsensor,8.974790573120117,1
2813,1582127020.032626,10.6.0.1,pump1sensor,10.101079940795898,1
2814,1582127020.046514,10.6.0.1,valve1sensor,11.384010314941406,1
2815,1582127020.052181,10.6.0.2,valve2sensor,7.220983505249023,1
2816,1582127020.052626,10.7.0.4,chlorinatorsensor,6.515979766845703,1
2817,1582127020.057937,10.7.0.3,municipaltanksensor,6.27589225769043,1
2818,1582127020.241749,10.6.0.2,pump2sensor,8.849859237670898,1
2819,1582127020.245621,10.7.0.3,pump3sensor,10.497093200683594,1
2820,1582127020.258898,10.7.0.4,chlorinevalvesensor,213.13190460205078,1
2821,1582127020.625037,10.7.0.4,chlorinetanksensor,7.628202438354492,1
2822,1582127020.641628,10.7.0.3,valve3sensor,9.25302505493164,1
2823,1582127020.643735,10.6.0.1,reservoirsensor,10.055065155029297,1
2824,1582127020.646244,10.7.0.4,chlorinepumpsensor,215.1639461517334,1
2825,1582127021.044081,10.6.0.1,pump1sensor,10.715007781982422,1
2826,1582127021.056317,10.6.0.1,valve1sensor,8.594036102294922,1
2827,1582127021.062854,10.6.0.2,valve2sensor,9.303092956542969,1
2828,1582127021.064012,10.7.0.4,chlorinatorsensor,10.669946670532227,1
2829,1582127021.067813,10.7.0.3,municipaltanksensor,8.667230606079102,1
2830,1582127021.252883,10.6.0.2,pump2sensor,9.479045867919922,1
2831,1582127021.255163,10.7.0.3,pump3sensor,8.315086364746094,1
2832,1582127021.268364,10.7.0.4,chlorinevalvesensor,8.284807205200195,1
2833,1582127021.63454,10.7.0.4,chlorinetanksensor,8.769035339355469,1
2834,1582127021.652615,10.7.0.3,valve3sensor,9.747028350830078,1
2835,1582127021.656123,10.6.0.1,reservoirsensor,11.178970336914062,1
2836,1582127021.658519,10.7.0.4,chlorinepumpsensor,10.907888412475586,1
2837,1582127022.053458,10.6.0.1,pump1sensor,8.10384750366211,1
2838,1582127022.06702,10.6.0.1,valve1sensor,9.658098220825195,1
2839,1582127022.075786,10.7.0.4,chlorinatorsensor,9.266138076782227,1
2840,1582127022.076123,10.7.0.3,municipaltanksensor,7.132053375244141,1
2841,1582127022.265862,10.6.0.2,pump2sensor,12.132883071899414,1
2842,1582127022.266674,10.7.0.3,pump3sensor,10.288000106811523,1
2843,1582127022.276335,10.7.0.4,chlorinevalvesensor,6.727933883666992,1
2844,1582127022.27834,10.6.0.2,valve2sensor,214.29014205932617,1
2845,1582127022.644672,10.7.0.4,chlorinetanksensor,8.503913879394531,1
2846,1582127022.660801,10.7.0.3,valve3sensor,7.459163665771484,1
2847,1582127022.667394,10.7.0.4,chlorinepumpsensor,7.647037506103516,1
2848,1582127022.667736,10.6.0.1,reservoirsensor,10.200977325439453,1
2849,1582127023.077084,10.6.0.1,valve1sensor,8.439064025878906,1
2850,1582127023.086247,10.7.0.3,municipaltanksensor,8.95380973815918,1
2851,1582127023.087902,10.7.0.4,chlorinatorsensor,10.339021682739258,1
2852,1582127023.266938,10.6.0.1,pump1sensor,212.26215362548828,1
2853,1582127023.278017,10.7.0.3,pump3sensor,9.425878524780273,1
2854,1582127023.278455,10.6.0.2,pump2sensor,10.103940963745117,1
2855,1582127023.288129,10.7.0.4,chlorinevalvesensor,10.668039321899414,1
2856,1582127023.289479,10.6.0.2,valve2sensor,9.958028793334961,1
2857,1582127023.654735,10.7.0.4,chlorinetanksensor,8.77690315246582,1
2858,1582127023.670088,10.7.0.3,valve3sensor,8.75091552734375,1
2859,1582127023.680471,10.7.0.4,chlorinepumpsensor,11.701107025146484,1
2860,1582127023.680796,10.6.0.1,reservoirsensor,11.739969253540039,1
2861,1582127024.086977,10.6.0.1,valve1sensor,9.205102920532227,1
2862,1582127024.098745,10.7.0.4,chlorinatorsensor,10.178089141845703,1
2863,1582127024.099516,10.7.0.3,municipaltanksensor,11.732101440429688,1
2864,1582127024.277052,10.6.0.1,pump1sensor,8.144140243530273,1
2865,1582127024.28691,10.7.0.3,pump3sensor,7.704019546508789,1
2866,1582127024.288833,10.6.0.2,pump2sensor,9.04703140258789,1
2867,1582127024.299985,10.6.0.2,valve2sensor,9.31096076965332,1
2868,1582127024.50688,10.7.0.4,chlorinevalvesensor,217.55099296569824,1
2869,1582127024.665651,10.7.0.4,chlorinetanksensor,9.268999099731445,1
2870,1582127024.67953,10.7.0.3,valve3sensor,8.149147033691406,1
2871,1582127024.697134,10.6.0.1,reservoirsensor,15.736818313598633,1
2872,1582127024.697517,10.7.0.4,chlorinepumpsensor,15.847206115722656,1
2873,1582127025.101527,10.6.0.1,valve1sensor,13.480186462402344,1
2874,1582127025.109732,10.7.0.3,municipaltanksensor,9.03010368347168,1
2875,1582127025.110466,10.7.0.4,chlorinatorsensor,10.009050369262695,1
2876,1582127025.288505,10.6.0.1,pump1sensor,10.687828063964844,1
2877,1582127025.300454,10.6.0.2,pump2sensor,10.10894775390625,1
2878,1582127025.300929,10.7.0.3,pump3sensor,12.106895446777344,1
2879,1582127025.306735,10.6.0.2,valve2sensor,6.597042083740234,1
2880,1582127025.517803,10.7.0.4,chlorinevalvesensor,9.27591323852539,1
2881,1582127025.67625,10.7.0.4,chlorinetanksensor,8.967161178588867,1
2882,1582127025.690456,10.7.0.3,valve3sensor,9.734153747558594,1
2883,1582127025.707634,10.7.0.4,chlorinepumpsensor,8.906841278076172,1
2884,1582127025.708757,10.6.0.1,reservoirsensor,10.394096374511719,1
2885,1582127026.113326,10.6.0.1,valve1sensor,10.582923889160156,1
2886,1582127026.120661,10.7.0.4,chlorinatorsensor,8.977890014648438,1
2887,1582127026.121708,10.7.0.3,municipaltanksensor,8.849143981933594,1
2888,1582127026.298403,10.6.0.1,pump1sensor,8.297920227050781,1
2889,1582127026.307672,10.6.0.2,pump2sensor,5.992889404296875,1
2890,1582127026.307994,10.7.0.3,pump3sensor,6.69097900390625,1
2891,1582127026.315592,10.6.0.2,valve2sensor,7.459878921508789,1
2892,1582127026.529301,10.7.0.4,chlorinevalvesensor,10.290145874023438,1
2893,1582127026.686551,10.7.0.4,chlorinetanksensor,8.686065673828125,1
2894,1582127026.698532,10.7.0.3,valve3sensor,6.916999816894531,1
2895,1582127026.716333,10.6.0.1,reservoirsensor,6.350040435791016,1
2896,1582127026.717749,10.7.0.4,chlorinepumpsensor,8.497953414916992,1
2897,1582127027.128243,10.6.0.1,valve1sensor,13.224124908447266,1
2898,1582127027.134853,10.7.0.4,chlorinatorsensor,12.916088104248047,1
2899,1582127027.135273,10.7.0.3,municipaltanksensor,11.957883834838867,1
2900,1582127027.307891,10.6.0.1,pump1sensor,8.10098648071289,1
